Price,Open,High,Low,Close,Volume
Ticker,META,META,META,META,META
Date,,,,,
2024-09-05,509.2145278610141,519.0760103589896,508.6473113953943,514.329345703125,8640900
2024-09-06,519.3247650985389,522.011557449387,495.8104579393683,497.820556640625,14744500
2024-09-09,503.6817382618634,508.82640785276607,499.62169779030836,502.3184509277344,11047800
2024-09-10,505.6719458429353,511.6624597294251,497.5817471669727,502.3184509277344,9899000
2024-09-11,504.52762750902974,510.607697634201,493.1734886032229,509.3240051269531,10782500
2024-09-12,514.5184246686891,524.1311617071216,512.6973676482601,523.0265502929688,11970500
2024-09-13,517.7923785867389,524.9969209454283,514.5781517601987,522.0513916015625,10321400
2024-09-16,522.469676680895,531.9919419852342,515.3579036757625,531.1752319335938,9527600
2024-09-17,535.4781023427641,539.9603411261944,528.4758809229954,534.2031860351562,11690800
2024-09-18,534.9502506269691,542.0521141587554,531.7927792933529,535.8267822265625,10323500
2024-09-19,547.8292508952223,559.8516201147253,544.3630052709944,556.893310546875,15647000
2024-09-20,557.7897520081747,562.2719910868118,554.1043432735547,559.1343994140625,22066800
2024-09-23,567.2522491176607,571.7145476196829,560.1902057812791,562.1823120117188,12830700
2024-09-24,564.4433820957124,565.5091662433006,552.0026881920077,561.1066284179688,12993000
2024-09-25,561.8237594778809,574.6031382414297,561.495044920447,566.0669555664062,16543400
2024-09-26,573.4576905129869,575.1211431321373,560.1304938071579,565.598876953125,14400800
2024-09-27,567.8498422431941,568.5869725969067,562.2819395153491,565.1206665039062,9398400
2024-09-30,565.4593213582551,572.4117521035162,562.5707432327713,570.1806030273438,12792300
2024-10-01,575.6987520585425,580.7387783195545,567.8498487564399,574.1947021484375,15259300
2024-10-02,572.5910298520646,573.7265448961253,567.0928584702349,570.5491333007812,6524700
2024-10-03,567.8996641519551,581.0574858806771,566.4852250655888,580.4698486328125,11581000
2024-10-04,581.4260603106362,594.4942722022978,579.1351503249019,593.587890625,14169500
2024-10-07,595.8588807132597,600.5702534093805,581.7348544719052,582.4719848632812,12014200
2024-10-08,587.3624840287788,591.2172041966629,583.6571353312996,590.5498657226562,7857400
2024-10-09,591.645566596269,592.0440121509104,579.3144244494694,588.1793212890625,9529700
2024-10-10,585.2509246510792,587.900399135785,580.2208686773732,581.5256958007812,7740400
2024-10-11,582.5217946450296,588.8766187572965,580.4101667801536,587.62158203125,8587100
2024-10-14,591.8745888786619,597.7313854257404,587.6314541342896,588.089599609375,8252000
2024-10-15,587.8306549386698,588.2788909804673,577.850244485156,583.9560546875,9564200
2024-10-16,579.1052785857133,579.7825873772659,571.7643723313396,574.513427734375,11268400
2024-10-17,581.0276570619114,582.6611379007146,572.9297407014117,574.6528930664062,8701200
2024-10-18,578.8064328711839,581.6651004084903,572.9795465460454,574.1947021484375,7694300
2024-10-21,573.7565147335716,574.9617001148115,566.8637832891501,572.889892578125,8171900
